receiver_deployment_id,receiver_name,purchasing_organisation,receiver_project_name,receiver_status,receiver_deployment_datetime,installation_name,station_name,receiver_deployment_longitude,receiver_deployment_latitude,depth_below_surface,receiver_recovery_datetime,receiver_recovery_longitude,receiver_recovery_latitude,active
136929401,VR2W-101142,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2017-07-29 05:25:00,Wenlock River,Ling Creek Midstream,142.1116,-12.30606,,2018-08-01 00:10:00,142.11154,-12.3077,NO
136929643,VR2W-103555,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2017-07-29 04:35:00,Wenlock River,Sandfly Creek 1,142.101,-12.29224,,2018-07-25 06:00:00,142.1008765,-12.29217449,NO
136929395,VR2W-103553,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2017-07-29 04:00:00,Wenlock River,Ling Creek Downstream,142.09882,-12.29218,,2018-08-01 01:05:00,142.0988687,-12.29221305,NO
136929421,VR2W-103548,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2017-07-29 02:15:00,Wenlock River,Old Shack 2,142.11124,-12.33548,,2018-07-23 02:10:00,142.11142,-12.33555,NO
136928014,VR2W-103565,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2017-07-29 01:45:00,Wenlock River,Chicane 4,142.11096,-12.35205,,2018-07-23 01:35:00,142.11096,-12.35205,NO
136929637,VR2W-110431,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2017-07-29 01:00:00,Wenlock River,Rifle Bird Bend Downstream,142.12346,-12.39092,,2018-07-23 00:55:00,142.1234582,-12.39095438,NO
136929631,VR2W-129278,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2017-07-29 00:15:00,Wenlock River,Rifle Bird Mid,142.12793,-12.38938,,2018-07-22 23:50:00,142.12788,-12.38935,NO
136929623,VR2W-123180,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2017-07-28 23:26:00,Wenlock River,Processing Plant 2,142.14445,-12.40261,,2018-07-23 04:46:00,142.14449,-12.40264,NO
136928024,VR2W-131540,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2017-05-28 02:30:00,Wenlock River,Cloughs upstream,141.89894,-12.22492,,2018-08-11 03:50:00,141.89894,-12.22492,NO
136927998,VR2W-131542,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2017-05-28 01:34:00,Wenlock River,Batavia 2,141.89879,-12.19462,,2018-07-27 04:45:00,141.89803,-12.19477,NO
136929721,VR2W-131543,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2017-05-28 00:38:00,Wenlock River,WNM 2,141.94687,-12.15237,,2018-07-27 03:00:00,141.94687,-12.15241,NO
136929713,VR2W-131544,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2017-05-28 00:15:00,Wenlock River,Wenlock mouth B3,141.93976,-12.13333,,2018-07-27 03:00:00,141.93979,-12.1333,NO
136929301,VR2W-110433,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2017-05-27 06:16:00,Wenlock River,Island Downstream 2,141.97514,-12.27033,,2018-07-26 01:05:00,141.97513,-12.27038,NO
136929667,VR2W-109347,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2017-05-27 05:50:00,Wenlock River,Speartooth 1,141.96487,-12.2692,,2018-07-24 00:40:00,141.97029,-12.26902,NO
136929691,VR2W-101154,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2017-05-27 02:55:00,Wenlock River,Tentpole Upstream 2,141.93404,-12.3059,,2018-07-24 02:05:00,141.9338552,-12.30714063,NO
136929699,VR2W-131545,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2017-05-27 01:20:00,Wenlock River,TPMTNEW1,141.91995,-12.26014,,2018-07-24 05:20:00,141.91997,-12.2602,NO
136929705,VR2W-129284,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2017-05-26 23:43:00,Wenlock River,TPTWIN2,141.91548,-12.2792,,2018-07-24 04:00:00,141.9155,-12.27919,NO
136929439,VR2AR-546488,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2017-05-25 00:20:00,Wenlock River,Skardon AR,141.91287,-11.95887,,2017-11-20 01:50:00,141.91287,-11.95887,NO
136929591,VR2AR-546492,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2017-05-24 23:55:00,Wenlock River,PM Mouth North AR,141.93079,-11.95872,,2017-11-20 03:35:00,141.93077,-11.9588,NO
136929655,VR2AR-546493,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2017-05-24 06:30:00,Wenlock River,PM Cullen AR,142.00912,-11.7564,,2017-11-20 22:49:00,142.00912,-11.7564,NO
136929325,VR2AR-545960,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2017-05-24 05:40:00,Wenlock River,Jackson AR,141.99992,-11.67451,,2017-11-20 22:00:00,141.99998,-11.67451,NO
136929373,VR2AR-546497,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2017-05-24 01:20:00,Wenlock River,Kerr southeast AR,141.85362,-11.81606,,2017-11-21 00:22:00,141.85356,-11.8161,NO
136929611,VR2AR-545959,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2017-05-24 00:00:00,Wenlock River,PM Wenlock AR,141.92256,-11.99962,,2017-11-20 01:00:00,141.92256,-11.99975,NO
136929449,VR2AR-545961,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2017-05-23 22:40:00,Wenlock River,PM Ducie Namaleeda AR,141.95244,-11.99663,,2017-11-20 04:05:00,141.95242,-11.99669,NO
136929331,VR2AR-545963,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2017-05-23 08:50:00,Wenlock River,Janie Creek AR,141.81781,-12.02455,,2017-11-21 23:20:00,141.81789,-12.02456,NO
136929433,VR2AR-545962,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2017-05-23 07:15:00,Wenlock River,Pennefather AR,141.71858,-12.21962,,2017-11-21 22:15:00,141.71864,-12.21961,NO
136928066,VR2W-103554,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2017-05-20 02:50:00,Wenlock River,DUC2 2,142.07928,-11.9869,,2017-11-23 00:00:00,142.07928,-11.9869,NO
136927347,VR2AR-545959,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-12-16 00:05:00,Wenlock River,PM Cullen AR,141.91292,-11.95883,,2017-05-22 01:00:00,141.91292,-11.95883,NO
136927371,VR2AR-545961,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-12-15 23:15:00,Wenlock River,PM Wenlock AR,141.92256,-11.99975,,2017-05-22 00:00:00,141.92256,-11.99975,NO
136927355,VR2AR-545963,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-12-15 22:10:00,Wenlock River,PM Ducie Namaleeda AR,141.95242,-11.99669,,2017-05-22 03:00:00,141.95242,-11.99669,NO
136927339,VR2AR-546488,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-12-15 00:30:00,Wenlock River,Pennefather AR,141.71864,-12.21961,,2017-05-23 07:00:00,141.71864,-12.21961,NO
136927249,VR2AR-545960,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-12-14 23:30:00,Wenlock River,Janie Creek AR,141.81789,-12.02456,,2017-05-23 08:40:00,141.81789,-12.02456,NO
136927363,VR2AR-545962,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-12-14 22:00:00,Wenlock River,PM Mouth North AR,141.93077,-11.9588,,2017-05-22 02:00:00,141.93077,-11.9588,NO
136927241,VR2AR-546492,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-12-14 02:40:00,Wenlock River,Jackson AR,141.99998,-11.67451,,2017-05-24 05:20:00,141.99998,-11.67451,NO
136927287,VR2AR-546497,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-12-14 00:45:00,Wenlock River,Kerr southeast AR,141.85356,-11.8161,,2017-05-22 23:00:00,141.85356,-11.8161,NO
136927275,VR2AR-545958,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2016-12-14 00:15:00,Wenlock River,Kerr northwest AR,141.84613,-11.804,,2017-12-13 06:10:00,141.84613,-11.804,NO
136927843,VR2AR-546493,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-12-13 22:37:00,Wenlock River,Skardon AR,142.00912,-11.7564,8.0,2017-05-24 06:00:00,142.00912,-11.7564,NO
136927122,VR2W-129282,Commonwealth Scientific and Industrial Research Organisation,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-12-11 01:20:00,Wenlock River,DUC1,142.04118,-11.9959,,2017-11-24 04:40:00,142.04118,-11.9959,NO
136927937,VR2W-122982,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-12-09 05:20:00,Wenlock River,TPUPP,141.96603,-12.3331,,2017-12-07 14:00:00,141.96608,-12.33315,NO
136927377,VR2W-123003,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2016-12-08 07:00:00,Wenlock River,PM2,141.93669,-12.04111,,2017-12-08 00:00:00,141.93669,-12.04111,NO
136927971,VR2W-122983,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-12-07 23:40:00,Wenlock River,WNTH,141.94643,-12.26239,,2017-12-06 14:00:00,141.94643,-12.26239,NO
136927921,VR2W-122981,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-12-07 06:40:00,Wenlock River,TPTWIN,141.9137,-12.28199,,2017-12-07 14:00:00,141.9137,-12.28199,NO
136927862,VR2W-122998,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2016-12-07 04:20:00,Wenlock River,Speartooth 3,141.92281,-12.25312,,2017-12-07 05:41:00,141.92287,-12.25314,NO
136927985,VR2W-123002,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-12-07 03:45:00,Wenlock River,WTTPDS,141.89719,-12.23142,,2017-12-06 14:00:00,141.89717,-12.23126,NO
136927876,VR2W-120529,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-08-31 08:00:00,Wenlock River,Stones far Downstream,142.17104,-12.38776,,2017-08-01 04:05:00,142.17106,-12.38798,NO
136927856,VR2W-109347,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-08-13 02:45:00,Wenlock River,Speartooth 1,141.96487,-12.2692,,2017-05-27 05:41:00,141.97029,-12.26958,NO
136927177,VR2W-129281,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-08-13 01:45:00,Wenlock River,Island haulout 2,142.01736,-12.27,,2017-07-30 02:30:00,142.01736,-12.27,NO
136927955,VR2W-129280,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-08-12 07:06:00,Wenlock River,Wenlock tentpole mouth,141.93604,-12.25306,,2018-07-26 02:05:00,141.93604,-12.25306,NO
136926648,VR2W-122937,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-08-08 05:30:00,Wenlock River,Bullshark Camp,142.2009,-12.37438,,2017-08-12 07:00:00,142.20174,-12.37423,NO
136927821,VR2W-122935,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-08-04 23:00:00,Wenlock River,Rifle Bird Mid,142.12787,-12.3894,,2017-07-29 00:00:00,142.12788,-12.38935,NO
136927305,VR2W-101142,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-08-03 05:30:00,Wenlock River,Ling Creek Midstream,142.11166,-12.30612,1.0,2017-07-29 05:10:00,142.11154,-12.3077,NO
136927311,VR2W-103562,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-08-03 05:20:00,Wenlock River,Ling Creek Upstream,142.10934,-12.31725,,2017-08-18 00:00:00,142.1093183,-12.31722406,NO
136927293,VR2W-110436,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-08-03 05:07:00,Wenlock River,Ling Creek,142.11385,-12.31396,,2017-07-31 01:35:00,142.113797,-12.313929,NO
136927827,VR2W-103555,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-08-03 04:00:00,Wenlock River,Sandfly Creek 1,142.101,-12.29229,,2017-07-29 04:25:00,142.1008765,-12.29217449,NO
136927299,VR2W-103553,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-08-03 02:55:00,Wenlock River,Ling Creek Downstream,142.09882,-12.29216,,2017-07-29 03:45:00,142.0988687,-12.29221305,NO
136927870,VR2W-129277,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-08-01 04:30:00,Wenlock River,Stones Downstream,142.17342,-12.38822,,2017-08-01 01:45:00,142.17342,-12.38822,NO
136927884,VR2W-122936,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-07-31 07:30:00,Wenlock River,Stones upstream 2,142.17522,-12.38736,,2017-08-01 02:30:00,142.17522,-12.38736,NO
136927833,VR2W-103564,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-07-31 04:30:00,Wenlock River,Sawfish New 2,142.2478,-12.37274,,2017-08-03 06:25:00,142.24783,-12.37247,NO
136927227,VR2W-114070,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-07-31 03:35:00,Wenlock River,Jabaru midstream 2,142.25305,-12.36878,,2017-08-03 02:00:00,142.25305,-12.36878,NO
136927317,VR2W-114076,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-07-31 02:10:00,Wenlock River,Nimrod Creek,142.26051,-12.36616,,2017-08-12 02:00:00,142.26059,-12.36623,NO
136926658,VR2W-123183,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-07-30 01:30:00,Wenlock River,Coolibah waterpump,142.1786,-12.38508,,2017-08-01 04:40:00,142.1786,-12.38508,NO
136927153,VR2W-114077,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-07-29 22:40:00,Wenlock River,Gibson Waterhole,142.14203,-12.38503,,2017-08-16 07:40:00,142.142,-12.385,NO
136927255,VR2W-114074,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-07-29 05:15:00,Wenlock River,Jardines Landing,142.33749,-12.15969,,2017-08-04 05:20:00,142.33746,-12.15966,NO
136927147,VR2W-101148,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-07-29 04:00:00,Wenlock River,Ducie Half Way Upper,142.30768,-12.15532,,2017-08-04 04:05:00,142.30772,-12.15534,NO
136927141,VR2W-110438,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-07-29 02:35:00,Wenlock River,Ducie 2,142.27925,-12.10847,,2017-08-04 03:08:00,142.2791244,-12.10876353,NO
136927135,VR2W-110437,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2016-07-29 01:55:00,Wenlock River,Ducie 1,142.27855,-12.10678,,2017-07-29 02:40:00,142.278685,-12.10689319,NO
136927323,VR2W-103548,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-07-27 01:45:00,Wenlock River,Old Shack 2,142.11128,-12.33549,,2017-07-29 02:05:00,142.11142,-12.33555,NO
136926650,VR2W-103565,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-07-27 01:00:00,Wenlock River,Chicane 4,142.11093,-12.35201,,2017-07-29 01:38:00,142.10398,-12.34053,NO
136927815,VR2W-122938,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-07-26 23:55:00,Wenlock River,Rifle Bird Bend Downstream,142.12346,-12.39095,,2017-07-29 00:40:00,142.1234582,-12.39095438,NO
136927385,VR2W-123180,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-07-26 22:50:00,Wenlock River,Processing Plant 2,142.14449,-12.40264,,2017-07-28 23:00:00,142.14449,-12.40264,NO
136927979,VR2W-110445,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-07-01 01:05:00,Wenlock River,Woodfords waterhole,142.20169,-12.39725,,2017-08-01 00:55:00,142.20169,-12.39725,NO
136927129,VR2W-103554,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-06-12 23:37:00,Wenlock River,DUC2,142.0793,-11.9869,,2017-05-20 02:40:00,142.10773,-11.9872,NO
136927261,VR2W-101153,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-06-12 03:20:00,Wenlock River,Jut Out Downstream,142.04536,-12.28156,,2017-07-30 05:15:00,142.0452832,-12.28155269,NO
136927267,VR2W-110434,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-06-12 03:10:00,Wenlock River,Jut Out Midstream 2,142.05543,-12.27254,,2017-07-30 06:10:00,142.05543,-12.27254,NO
136927329,VR2W-123182,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-06-11 23:00:00,Wenlock River,Overhang,142.07109,-12.27097,,2017-07-31 02:30:00,142.06952,-12.27114,NO
136927945,VR2W-110443,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-06-09 06:00:00,Wenlock River,Wenlock mouth B3,141.93979,-12.1333,,2017-05-28 00:00:00,141.93979,-12.1333,NO
136926656,VR2W-122996,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-06-08 04:25:00,Wenlock River,Cloughs landing,141.90041,-12.21563,,2017-12-07 02:01:00,141.90041,-12.21563,NO
136927965,VR2W-101159,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-06-05 06:20:00,Wenlock River,WNM 2,141.94687,-12.15241,,2017-05-28 00:30:00,141.94687,-12.15241,NO
136927161,VR2W-103558,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-06-01 03:00:00,Wenlock River,Hudson junction 2,141.96629,-12.27813,,2017-07-31 04:20:00,141.96629,-12.27813,NO
136927931,VR2W-129284,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-05-31 02:00:00,Wenlock River,TPTWIN2,141.9155,-12.27919,,2017-05-26 23:31:00,141.9155,-12.27919,NO
136927913,VR2W-101155,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2016-05-31 00:30:00,Wenlock River,TPMTNEW1,141.91995,-12.26014,,2017-05-31 02:50:00,141.91997,-12.2602,NO
136927907,VR2W-123005,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2016-05-29 05:50:00,Wenlock River,TPDSTWNMOR,141.90331,-12.25822,,2017-05-29 02:50:00,141.90331,-12.25822,NO
136927894,VR2W-123004,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-05-29 04:00:00,Wenlock River,Tentpole Upstream 1,141.93253,-12.31295,1.0,2018-07-24 02:30:00,141.93253,-12.31295,NO
136927900,VR2W-101154,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-05-29 03:00:00,Wenlock River,Tentpole Upstream 2,141.93404,-12.30587,,2017-05-27 02:50:00,141.9338552,-12.30714063,NO
136927167,VR2W-110433,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-05-29 00:45:00,Wenlock River,Island Downstream 2,141.97511,-12.27035,,2017-05-27 06:13:00,141.97513,-12.27038,NO
136927183,VR2W-120525,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-05-29 00:30:00,Wenlock River,Island Midstream 2,141.99259,-12.27476,,2017-07-30 00:50:00,141.99259,-12.27476,NO
136926583,VR2W-114072,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-05-28 23:05:00,Wenlock River,Batavia 2,141.89883,-12.19458,,2017-05-28 01:32:00,141.89883,-12.19458,NO
130927225,VR2W-122981,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-12-07 02:00:00,Wenlock River,TPTWIN,141.9137,-12.28199,1.0,2016-12-07 06:05:00,141.9137,-12.28199,NO
130927227,VR2W-122982,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-12-06 03:00:00,Wenlock River,TPUPP,141.96608,-12.33315,1.0,2016-12-09 05:00:00,141.96608,-12.33315,NO
130927219,VR2W-110444,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-12-06 02:50:00,Wenlock River,Tentpole Upstream 2,141.93401,-12.30588,1.0,2016-05-29 02:55:00,141.93401,-12.30588,NO
130927217,VR2W-123004,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-12-06 02:20:00,Wenlock River,Tentpole Upstream 1,141.93249,-12.31295,1.0,2016-05-29 03:45:00,141.93249,-12.31295,NO
130927221,VR2W-123005,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-12-05 23:20:00,Wenlock River,TPDSTWNMOR,141.90331,-12.25822,1.0,2016-05-29 05:30:00,141.90331,-12.25822,NO
130927223,VR2W-101155,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-12-05 05:40:00,Wenlock River,TPMTNEW1,141.91995,-12.26014,1.0,2016-05-31 00:30:00,141.91995,-12.26014,NO
130927231,VR2W-123002,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-12-05 01:10:00,Wenlock River,WTTPDS,141.89717,-12.23126,1.0,2016-12-07 03:25:00,141.89717,-12.23126,NO
130927213,VR2W-122998,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-12-05 01:00:00,Wenlock River,Speartooth 3,141.92273,-12.25309,1.0,2016-05-28 01:15:00,141.92273,-12.25309,NO
130927211,VR2W-122996,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-12-04 23:00:00,Wenlock River,Cloughs landing,141.90048,-12.21551,1.0,2016-06-08 04:10:00,141.90048,-12.21551,NO
130927203,VR2W-122988,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-11-29 22:40:00,Wenlock River,DUC1,142.04118,-11.9959,1.0,2016-06-06 00:10:00,142.04118,-11.9959,NO
130927190,VR2W-103548,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-11-04 05:00:00,Wenlock River,Old Shack 2,142.11142,-12.33555,1.0,2016-07-27 01:36:00,142.11142,-12.33555,NO
130927186,VR2W-103565,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-11-04 04:30:00,Wenlock River,Chicaine 2,142.11088,-12.35208,1.0,2016-07-27 01:00:00,142.11088,-12.35208,NO
130927197,VR2W-103560,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-11-01 05:17:00,Wenlock River,Hudson junction,141.9664,-12.2779,1.0,2016-12-07 22:50:00,141.9664,-12.2779,NO
130927209,VR2W-122986,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-10-30 23:40:00,Wenlock River,WNM,141.94333,-12.14908,1.0,2016-12-08 04:40:00,141.94333,-12.14908,NO
130927201,VR2W-110432,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-10-30 23:05:00,Wenlock River,Wenlock mouth B2,141.92057,-12.09247,1.0,2016-06-02 06:15:00,141.92057,-12.09247,NO
130927207,VR2W-123003,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-10-30 01:55:00,Wenlock River,PM2,141.93669,-12.04111,1.0,2016-12-08 06:20:00,141.93669,-12.04111,NO
130927205,VR2W-122985,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2015-10-30 00:20:00,Wenlock River,DUC2,142.10773,-11.9872,1.0,2016-12-11 01:45:00,142.10773,-11.9872,NO
130927199,VR2W-114072,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-10-29 05:50:00,Wenlock River,Batavia 2,141.89886,-12.19452,1.0,2016-05-28 06:00:00,141.89886,-12.19452,NO
130927229,VR2W-122992,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2015-10-29 00:00:00,Wenlock River,WENMTH2M,141.9294,-12.10304,1.0,2024-02-03 10:03:00,,,NO
130927182,VR2W-103564,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-10-22 05:00:00,Wenlock River,Sawfish New 2,142.24783,-12.37247,1.0,2016-07-31 04:00:00,142.24783,-12.37247,NO
130927152,VR2W-114076,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-10-20 03:30:00,Wenlock River,Nimrod Creek,142.26051,-12.36616,1.0,2016-07-31 02:00:00,142.26051,-12.36616,NO
130927150,VR2W-114070,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-10-20 03:00:00,Wenlock River,Jabaru midstream,142.25615,-12.37198,1.0,2016-07-31 03:00:00,142.25615,-12.37198,NO
130927115,VR2W-103562,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-10-19 02:30:00,Wenlock River,Ling Creek Upstream,142.1093183,-12.31722406,1.0,2016-08-03 05:15:00,142.1093183,-12.31722406,NO
130927132,VR2W-110436,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-10-19 01:35:00,Wenlock River,Ling Creek,142.11385,-12.31396,1.0,2016-08-03 04:55:00,142.11385,-12.31396,NO
130927109,VR2W-101142,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-10-19 01:00:00,Wenlock River,Ling Creek Midstream,142.11163,-12.30609,1.0,2016-08-03 05:15:00,142.11163,-12.30609,NO
130927117,VR2W-103555,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-10-19 00:15:00,Wenlock River,Sandfly Creek 1,142.101,-12.29229,1.0,2016-08-03 04:00:00,142.101,-12.29229,NO
130927113,VR2W-103553,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-10-18 03:15:00,Wenlock River,Ling Creek Downstream,142.09885,-12.29219,1.0,2016-08-03 02:45:00,142.09885,-12.29219,NO
130927102,VR2W-120525,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-10-18 03:00:40,Wenlock River,Island Midstream 2,141.99259,-12.27476,1.0,2016-05-28 02:55:00,141.99259,-12.27476,NO
130927146,VR2W-110440,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2015-10-16 01:00:00,Wenlock River,Island Haul Out,142.0175825,-12.26996832,1.0,2016-05-28 02:30:00,142.0175825,-12.26996832,NO
130927126,VR2W-110433,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-10-15 23:00:00,Wenlock River,Island Downstream 2,141.97508,-12.27036,1.0,2016-05-28 02:30:00,141.97508,-12.27036,NO
